Listing Id 1,Listing Id 2,Matched Column,Matched Column Value 1,Matched Column Value 2,Close Price 1,Close Price 2
4687548,3234843,Below Grade Finished Area,0.0,0.0,450000.0,516500.0
4687548,9789804,Below Grade Finished Area,0.0,0.0,450000.0,477000.0
4687548,7241934,Lot Size Square Feet,5850.0,6053.0,450000.0,495900.0
4687548,5893795,Lot Size Square Feet,5850.0,5491.0,450000.0,525000.0
4687548,9314354,Lot Size Square Feet,5850.0,5306.0,450000.0,550000.0
4687548,7279403,Lot Size Square Feet,5850.0,6070.0,450000.0,580000.0
4687548,8308659,Above Grade Finished Area,1060,1004,450000.0,460000.0
4687548,8966609,Above Grade Finished Area,1060,1004,450000.0,400000.0
4687548,IR956400,Below Grade Finished Area,0.0,0.0,450000.0,417500.0
4687548,3929459,Above Grade Finished Area,1060,1000,450000.0,505000.0
4687548,IR956364,Lot Size Square Feet,5850.0,4950.0,450000.0,547500.0
4687548,1523555,Below Grade Finished Area,0.0,0.0,450000.0,546000.0
4687548,5123851,Lot Size Square Feet,5850.0,6116.0,450000.0,574900.0
4687548,5231971,Bathrooms Half,1.0,1.0,450000.0,555000.0
4687548,8660285,Garage Spaces,2.0,2.0,450000.0,605000.0
4687548,3513728,Below Grade Finished Area,0.0,0.0,450000.0,505000.0
4687548,8383513,Garage Spaces,2.0,2.0,450000.0,465000.0
4687548,5730705,Below Grade Finished Area,0.0,0.0,450000.0,480000.0
4687548,8497234,Below Grade Finished Area,0.0,0.0,450000.0,380000.0
4687548,6719949,Below Grade Finished Area,0.0,0.0,450000.0,515000.0
4687548,7566507,Below Grade Finished Area,0.0,0.0,450000.0,490803.0
4687548,5888410,Below Grade Finished Area,0.0,0.0,450000.0,525000.0
4687548,2269467,Above Grade Finished Area,1060,1000,450000.0,475000.0
4687548,6242331,Bathrooms Half,1.0,1.0,450000.0,550000.0
4687548,5689489,Below Grade Finished Area,0.0,0.0,450000.0,478000.0
4687548,IR957161,Garage Spaces,2.0,2.0,450000.0,462900.0
4687548,5960390,Garage Spaces,2.0,2.0,450000.0,462900.0
4687548,1957981,Above Grade Finished Area,1060,1214,450000.0,450900.0
4687548,8496305,Garage Spaces,2.0,2.0,450000.0,515000.0
4687548,1857476,Above Grade Finished Area,1060,1000,450000.0,450000.0
4687548,6321775,Above Grade Finished Area,1060,1240,450000.0,420000.0
4687548,8239606,Above Grade Finished Area,1060,1004,450000.0,465000.0
4687548,7531066,Garage Spaces,2.0,2.0,450000.0,500000.0
4687548,8193556,Bathrooms Half,1.0,1.0,450000.0,605000.0
4687548,IR956142,Above Grade Finished Area,1060,1033,450000.0,420000.0
4687548,1514568,Above Grade Finished Area,1060,1033,450000.0,420000.0
4687548,5450957,Below Grade Finished Area,0.0,0.0,450000.0,520000.0
4687548,6222411,Below Grade Finished Area,0.0,0.0,450000.0,500000.0
4687548,2272846,Below Grade Finished Area,0.0,0.0,450000.0,465000.0
4687548,9800225,Below Grade Finished Area,0.0,0.0,450000.0,612000.0
4687548,6604492,Above Grade Finished Area,1060,1000,450000.0,508000.0
4687548,7621259,Above Grade Finished Area,1060,1204,450000.0,495000.0
4687548,6012757,Bathrooms Half,1.0,1.0,450000.0,545000.0
4687548,5568598,Above Grade Finished Area,1060,994,450000.0,425000.0
4687548,IR957498,Above Grade Finished Area,1060,1025,450000.0,475000.0
4687548,7592535,Above Grade Finished Area,1060,1256,450000.0,497000.0
4687548,9855052,Garage Spaces,2.0,2.0,450000.0,540000.0
4687548,7372725,Above Grade Finished Area,1060,1144,450000.0,430600.0
4687548,1689973,Below Grade Finished Area,0.0,0.0,450000.0,445000.0
4687548,4400621,Garage Spaces,2.0,2.0,450000.0,525000.0
4687548,5743027,Below Grade Finished Area,0.0,0.0,450000.0,485000.0
4687548,4479980,Below Grade Finished Area,0.0,0.0,450000.0,445000.0
4687548,IR957588,Below Grade Finished Area,0.0,0.0,450000.0,449900.0
4687548,4083831,Below Grade Finished Area,0.0,0.0,450000.0,520000.0
4687548,2858719,Above Grade Finished Area,1060,1000,450000.0,565000.0
4687548,9032924,Above Grade Finished Area,1060,1004,450000.0,532000.0
4687548,7785361,Above Grade Finished Area,1060,1041,450000.0,551000.0
4687548,IR958476,Above Grade Finished Area,1060,1144,450000.0,531000.0
4687548,3106109,Above Grade Finished Area,1060,1144,450000.0,531000.0
4687548,2417505,Below Grade Finished Area,0.0,0.0,450000.0,511000.0
4687548,7690104,Below Grade Finished Area,0.0,0.0,450000.0,523000.0
4687548,9623639,Below Grade Finished Area,0.0,0.0,450000.0,556500.0
4687548,6504391,Above Grade Finished Area,1060,1125,450000.0,471000.0
4687548,8056093,Lot Size Square Feet,5850.0,5499.0,450000.0,565000.0
4687548,7029472,Above Grade Finished Area,1060,1144,450000.0,520000.0
4687548,3454886,Below Grade Finished Area,0.0,0.0,450000.0,460000.0
4687548,5477177,Garage Spaces,2.0,2.0,450000.0,530000.0
4687548,7797453,Above Grade Finished Area,1060,1185,450000.0,546000.0
4687548,2903945,Below Grade Finished Area,0.0,0.0,450000.0,600000.0
4687548,2937443,Above Grade Finished Area,1060,1075,450000.0,521000.0
4687548,IR960086,Above Grade Finished Area,1060,908,450000.0,476000.0
4687548,6329970,Above Grade Finished Area,1060,1000,450000.0,593000.0
4687548,9416095,Lot Size Square Feet,5850.0,5368.0,450000.0,558900.0
4687548,4428336,Above Grade Finished Area,1060,1004,450000.0,476000.0
4687548,5829037,Garage Spaces,2.0,2.0,450000.0,510000.0
4687548,8139957,Bathrooms Half,1.0,1.0,450000.0,585000.0
4687548,8210308,Below Grade Finished Area,0.0,0.0,450000.0,560000.0
4687548,9305685,Lot Size Square Feet,5850.0,6438.0,450000.0,757000.0
4687548,IR960969,Above Grade Finished Area,1060,1191,450000.0,530000.0
4687548,7544212,Garage Spaces,2.0,2.0,450000.0,560000.0
4687548,2664432,Above Grade Finished Area,1060,1025,450000.0,463000.0
4687548,3803356,Below Grade Finished Area,0.0,0.0,450000.0,535000.0
4687548,2077952,Above Grade Finished Area,1060,1004,450000.0,505000.0
4687548,5193954,Below Grade Finished Area,0.0,0.0,450000.0,540000.0
4687548,2620614,Above Grade Finished Area,1060,1252,450000.0,431500.0
4687548,9152759,Above Grade Finished Area,1060,1075,450000.0,490000.0
4687548,4820257,Above Grade Finished Area,1060,1047,450000.0,460000.0
4687548,IR961487,Below Grade Finished Area,0.0,0.0,450000.0,621250.0
4687548,9509197,Bathrooms Half,1.0,1.0,450000.0,610000.0
4687548,6385381,Lot Size Square Feet,5850.0,6646.0,450000.0,592500.0
4687548,3411931,Bathrooms Half,1.0,1.0,450000.0,677001.0
4687548,3865941,Above Grade Finished Area,1060,1000,450000.0,485000.0
4687548,6135593,Above Grade Finished Area,1060,1004,450000.0,535000.0
4687548,9384816,Bathrooms Half,1.0,1.0,450000.0,570000.0
4687548,6339702,Above Grade Finished Area,1060,1004,450000.0,461000.0
4687548,6628960,Lot Size Square Feet,5850.0,5500.0,450000.0,536000.0
4687548,3365845,Below Grade Finished Area,0.0,0.0,450000.0,546000.0
4687548,4252235,Above Grade Finished Area,1060,1050,450000.0,500000.0
4687548,2941353,Above Grade Finished Area,1060,1090,450000.0,545000.0
4687548,3226464,Lot Size Square Feet,5850.0,6050.0,450000.0,530000.0
4687548,7174247,Bathrooms Half,1.0,1.0,450000.0,575000.0
4687548,2480503,Above Grade Finished Area,1060,1125,450000.0,520000.0
4687548,7398046,Lot Size Square Feet,5850.0,6061.0,450000.0,490000.0
4687548,7875085,Above Grade Finished Area,1060,1144,450000.0,499900.0
4687548,1500848,Below Grade Finished Area,0.0,0.0,450000.0,500000.0
4687548,8236453,Garage Spaces,2.0,2.0,450000.0,490000.0
4687548,9348176,Bathrooms Full,1.0,1.0,450000.0,470000.0
4687548,7281594,Above Grade Finished Area,1060,1004,450000.0,485000.0
4687548,4836480,Bathrooms Half,1.0,1.0,450000.0,585000.0
4687548,6655947,Above Grade Finished Area,1060,1172,450000.0,510000.0
4687548,9965364,Garage Spaces,2.0,2.0,450000.0,555000.0
4687548,3780610,Below Grade Finished Area,0.0,0.0,450000.0,460000.0
4687548,2748060,Below Grade Finished Area,0.0,0.0,450000.0,520000.0
4687548,9332346,Garage Spaces,2.0,2.0,450000.0,500000.0
4687548,9007173,Above Grade Finished Area,1060,1004,450000.0,505000.0
4687548,7739537,Garage Spaces,2.0,2.0,450000.0,545000.0
4687548,3258821,Garage Spaces,2.0,2.0,450000.0,550000.0
4687548,IR962699,Above Grade Finished Area,1060,887,450000.0,510000.0
4687548,2338029,Bathrooms Half,1.0,1.0,450000.0,555000.0
4687548,3837465,Below Grade Finished Area,0.0,0.0,450000.0,555000.0
4687548,3177446,Below Grade Finished Area,0.0,0.0,450000.0,451000.0
4687548,6894963,Above Grade Finished Area,1060,888,450000.0,425000.0
4687548,2818530,Garage Spaces,2.0,2.0,450000.0,501000.0
4687548,8014499,Above Grade Finished Area,1060,1000,450000.0,505000.0
4687548,8366332,Above Grade Finished Area,1060,1258,450000.0,556000.0
4687548,2564246,Below Grade Finished Area,0.0,0.0,450000.0,545000.0
4687548,4702769,Above Grade Finished Area,1060,1004,450000.0,433000.0
4687548,7406505,Garage Spaces,2.0,2.0,450000.0,535000.0
4687548,1818513,Above Grade Finished Area,1060,1004,450000.0,503100.0
4687548,3267572,Above Grade Finished Area,1060,1173,450000.0,500000.0
4687548,5555484,Bathrooms Half,1.0,1.0,450000.0,572000.0
4687548,2456427,Above Grade Finished Area,1060,1000,450000.0,521000.0
4687548,7672518,Above Grade Finished Area,1060,1000,450000.0,512000.0
4687548,1505114,Garage Spaces,2.0,2.0,450000.0,561000.0
4687548,IR959771,Above Grade Finished Area,1060,1004,450000.0,463500.0
4687548,3692317,Garage Spaces,2.0,2.0,450000.0,461000.0
4687548,3287735,Above Grade Finished Area,1060,1004,450000.0,505000.0
4687548,4702539,Above Grade Finished Area,1060,1004,450000.0,510000.0
4687548,8971440,Below Grade Finished Area,0.0,0.0,450000.0,504000.0
4687548,7191062,Below Grade Finished Area,0.0,0.0,450000.0,431780.0
4687548,4278716,Above Grade Finished Area,1060,1226,450000.0,370000.0
4687548,3514617,Above Grade Finished Area,1060,1125,450000.0,495000.0
4687548,2636365,Above Grade Finished Area,1060,1092,450000.0,511000.0
4687548,7132005,Above Grade Finished Area,1060,1252,450000.0,445000.0
4687548,IR965408,Bathrooms Half,1.0,1.0,450000.0,581000.0
4687548,2535842,Bathrooms Half,1.0,1.0,450000.0,581000.0
4687548,4924481,Above Grade Finished Area,1060,1000,450000.0,493000.0
4687548,3147619,Above Grade Finished Area,1060,1000,450000.0,500000.0
4687548,7767747,Garage Spaces,2.0,2.0,450000.0,605000.0
4687548,4742527,Below Grade Finished Area,0.0,0.0,450000.0,538000.0
4687548,5015255,Below Grade Finished Area,0.0,0.0,450000.0,505000.0
4687548,3210187,Below Grade Finished Area,0.0,0.0,450000.0,500000.0
4687548,9931895,Below Grade Finished Area,0.0,0.0,450000.0,525000.0
4687548,6725244,Above Grade Finished Area,1060,1092,450000.0,495000.0
4687548,1827159,Above Grade Finished Area,1060,1191,450000.0,535000.0
4687548,5966112,Lot Size Square Feet,5850.0,5622.0,450000.0,555000.0
4687548,3396448,Bathrooms Half,1.0,1.0,450000.0,540000.0
4687548,9320630,Lot Size Square Feet,5850.0,6166.0,450000.0,591000.0
4687548,IR965801,Lot Size Square Feet,5850.0,6440.0,450000.0,520000.0
4687548,8980826,Lot Size Square Feet,5850.0,6440.0,450000.0,520000.0
4687548,7562700,Above Grade Finished Area,1060,1000,450000.0,545000.0
4687548,4309202,Above Grade Finished Area,1060,1176,450000.0,390000.0
4687548,1610831,Garage Spaces,2.0,2.0,450000.0,510000.0
4687548,6822972,Above Grade Finished Area,1060,1191,450000.0,495000.0
4687548,3227917,Above Grade Finished Area,1060,1185,450000.0,315000.0
4687548,5862741,Above Grade Finished Area,1060,1004,450000.0,480000.0
4687548,2548200,Lot Size Square Feet,5850.0,5640.0,450000.0,556000.0
4687548,IR967024,Below Grade Finished Area,0.0,0.0,450000.0,430000.0
4687548,2279648,Bathrooms Half,1.0,1.0,450000.0,535000.0
4687548,4835429,Below Grade Finished Area,0.0,0.0,450000.0,565000.0
4687548,3523029,Below Grade Finished Area,0.0,0.0,450000.0,530000.0
4687548,8665499,Below Grade Finished Area,0.0,0.0,450000.0,475000.0
4687548,4533182,Below Grade Finished Area,0.0,0.0,450000.0,536000.0
4687548,2777186,Lot Size Square Feet,5850.0,6193.0,450000.0,612000.0
4687548,5893753,Garage Spaces,2.0,2.0,450000.0,530000.0
4687548,1573300,Below Grade Finished Area,0.0,0.0,450000.0,599000.0
4687548,3326415,Garage Spaces,2.0,2.0,450000.0,550000.0
4687548,9861262,Garage Spaces,2.0,2.0,450000.0,479000.0
4687548,6451879,Above Grade Finished Area,1060,1000,450000.0,470000.0
4687548,5161785,Below Grade Finished Area,0.0,0.0,450000.0,481566.0
4687548,7182933,Garage Spaces,2.0,2.0,450000.0,492000.0
4687548,8374785,Above Grade Finished Area,1060,1230,450000.0,505000.0
4687548,6822791,Above Grade Finished Area,1060,1000,450000.0,495000.0
4687548,7339632,Bathrooms Half,1.0,1.0,450000.0,510000.0
4687548,3375086,Below Grade Finished Area,0.0,0.0,450000.0,452000.0
4687548,2581506,Below Grade Finished Area,0.0,0.0,450000.0,555000.0
4687548,8577349,Above Grade Finished Area,1060,1100,450000.0,500000.0
4687548,9935626,Below Grade Finished Area,0.0,0.0,450000.0,485000.0
4687548,4295971,Below Grade Finished Area,0.0,0.0,450000.0,420000.0
4687548,IR967360,Above Grade Finished Area,1060,1125,450000.0,460000.0
4687548,5258069,Below Grade Finished Area,0.0,0.0,450000.0,495000.0
4687548,2206772,Bathrooms Half,1.0,1.0,450000.0,500000.0
4687548,2135590,Below Grade Unfinished Area,504.0,491.0,450000.0,475000.0
4687548,6379199,Above Grade Finished Area,1060,1000,450000.0,440000.0
4687548,IR971782,Above Grade Finished Area,1060,1004,450000.0,489900.0
4687548,2432296,Above Grade Finished Area,1060,1004,450000.0,489900.0
4687548,6047783,Below Grade Finished Area,0.0,0.0,450000.0,490000.0
4687548,8469559,Bathrooms Half,1.0,1.0,450000.0,455000.0
4687548,3680253,Above Grade Finished Area,1060,1004,450000.0,502000.0
4687548,6736869,Above Grade Finished Area,1060,1252,450000.0,450000.0
4687548,6933938,Above Grade Finished Area,1060,1191,450000.0,525000.0
4687548,5045231,Below Grade Finished Area,0.0,0.0,450000.0,489900.0
4687548,1588425,Below Grade Finished Area,0.0,0.0,450000.0,550000.0
4687548,5436375,Below Grade Finished Area,0.0,0.0,450000.0,350000.0
4687548,8165164,Below Grade Finished Area,0.0,0.0,450000.0,340000.0
4687548,7737757,Above Grade Finished Area,1060,1004,450000.0,480000.0
4687548,8186320,Above Grade Finished Area,1060,1004,450000.0,489999.0
4687548,2644766,Bathrooms Half,1.0,1.0,450000.0,550000.0
4687548,3716150,Above Grade Finished Area,1060,1004,450000.0,492000.0
4687548,7817574,Garage Spaces,2.0,2.0,450000.0,515000.0
4687548,9695808,Below Grade Finished Area,0.0,0.0,450000.0,470000.0
4687548,9932302,Above Grade Finished Area,1060,1000,450000.0,500000.0
4687548,6695142,Bathrooms Half,1.0,1.0,450000.0,588500.0
4687548,4532874,Above Grade Finished Area,1060,1144,450000.0,465000.0
4687548,4677583,Lot Size Square Feet,5850.0,6464.0,450000.0,535000.0
4687548,8725802,Below Grade Finished Area,0.0,0.0,450000.0,555000.0
4687548,4571269,Below Grade Finished Area,0.0,0.0,450000.0,495000.0
4687548,9357255,Bathrooms Half,1.0,1.0,450000.0,535000.0
4687548,IR967840,Garage Spaces,2.0,2.0,450000.0,535000.0
4687548,IR973035,Above Grade Finished Area,1060,1004,450000.0,494000.0
4687548,2376650,Above Grade Finished Area,1060,1004,450000.0,494000.0
4687548,8920393,Below Grade Finished Area,0.0,0.0,450000.0,448000.0
4687548,3150528,Below Grade Finished Area,0.0,0.0,450000.0,439000.0
4687548,8185679,Above Grade Finished Area,1060,1144,450000.0,520500.0
4687548,3505430,Below Grade Finished Area,0.0,0.0,450000.0,476500.0
4687548,4344425,Garage Spaces,2.0,2.0,450000.0,525000.0
4687548,9640689,Below Grade Finished Area,0.0,0.0,450000.0,544000.0
4687548,9602019,Below Grade Finished Area,0.0,0.0,450000.0,550000.0
4687548,3539117,Above Grade Finished Area,1060,1075,450000.0,499000.0
4687548,2516135,Above Grade Finished Area,1060,1240,450000.0,370000.0
4687548,4189547,Lot Size Square Feet,5850.0,6299.0,450000.0,585000.0
4687548,4833621,Below Grade Finished Area,0.0,0.0,450000.0,467500.0
4687548,IR973724,Above Grade Finished Area,1060,888,450000.0,480000.0
4687548,3744427,Above Grade Finished Area,1060,888,450000.0,480000.0
4687548,6478272,Below Grade Finished Area,0.0,0.0,450000.0,444000.0
4687548,6820887,Above Grade Finished Area,1060,1004,450000.0,455000.0
4687548,IR972958,Above Grade Finished Area,1060,1150,450000.0,460000.0
4687548,5917917,Above Grade Finished Area,1060,1150,450000.0,460000.0
4687548,8527059,Bathrooms Half,1.0,1.0,450000.0,515000.0
4687548,3168348,Bathrooms Half,1.0,1.0,450000.0,604500.0
4687548,3491907,Above Grade Finished Area,1060,936,450000.0,438000.0
4687548,9162944,Garage Spaces,2.0,2.0,450000.0,520000.0
4687548,IR972932,Garage Spaces,2.0,2.0,450000.0,520000.0
4687548,8796724,Garage Spaces,2.0,2.0,450000.0,472500.0
4687548,6114754,Below Grade Finished Area,0.0,0.0,450000.0,475000.0
4687548,1946760,Below Grade Finished Area,0.0,0.0,450000.0,300000.0
4687548,2167099,Bathrooms Half,1.0,1.0,450000.0,530230.0
4687548,9811442,Above Grade Finished Area,1060,1004,450000.0,465000.0
4687548,5380905,Below Grade Finished Area,0.0,0.0,450000.0,447500.0
4687548,3378008,Bathrooms Half,1.0,1.0,450000.0,540000.0
4687548,9327237,Below Grade Finished Area,0.0,0.0,450000.0,420000.0
4687548,2107349,Below Grade Finished Area,0.0,0.0,450000.0,412000.0
4687548,6242084,Above Grade Finished Area,1060,1000,450000.0,480000.0
4687548,9782112,Above Grade Finished Area,1060,1004,450000.0,443500.0
4687548,9030040,Bathrooms Half,1.0,1.0,450000.0,575000.0
4687548,5257790,Above Grade Finished Area,1060,1004,450000.0,471500.0
4687548,7006663,Bathrooms Half,1.0,1.0,450000.0,545000.0
4687548,6964114,Below Grade Finished Area,0.0,0.0,450000.0,500000.0
4687548,8127919,Above Grade Finished Area,1060,1144,450000.0,400000.0
4687548,1654217,Above Grade Finished Area,1060,1004,450000.0,425000.0
4687548,9525006,Above Grade Finished Area,1060,1256,450000.0,449900.0
4687548,1998529,Above Grade Finished Area,1060,1000,450000.0,485000.0
4687548,7508552,Below Grade Finished Area,0.0,0.0,450000.0,372500.0
4687548,IR971875,Above Grade Finished Area,1060,1191,450000.0,515000.0
4687548,7544812,Above Grade Finished Area,1060,984,450000.0,450000.0
4687548,6143378,Below Grade Finished Area,0.0,0.0,450000.0,439800.0
4687548,3143503,Garage Spaces,2.0,2.0,450000.0,510000.0
4687548,3604680,Garage Spaces,2.0,2.0,450000.0,410000.0
4687548,6385485,Lot Size Square Feet,5850.0,5850.0,450000.0,440000.0
4687548,7686758,Above Grade Finished Area,1060,1125,450000.0,480000.0
4687548,9458357,Above Grade Finished Area,1060,1204,450000.0,437000.0
4687548,9311605,Below Grade Finished Area,0.0,0.0,450000.0,500000.0
4687548,2345686,Below Grade Finished Area,0.0,0.0,450000.0,521000.0
4687548,7518097,Below Grade Finished Area,0.0,0.0,450000.0,397500.0
4687548,4282893,Above Grade Finished Area,1060,1004,450000.0,445000.0
4687548,5545387,Above Grade Finished Area,1060,1252,450000.0,420000.0
4687548,7928514,Below Grade Finished Area,0.0,0.0,450000.0,523000.0
4687548,6273108,Below Grade Finished Area,0.0,0.0,450000.0,450000.0
3234843,9789804,Above Grade Finished Area,1526,1442,516500.0,477000.0
3234843,7241934,Above Grade Finished Area,1526,1507,516500.0,495900.0
3234843,5893795,Above Grade Finished Area,1526,1594,516500.0,525000.0
3234843,9314354,Bathrooms Half,1.0,1.0,516500.0,550000.0
3234843,7279403,Lot Size Square Feet,6632.0,6070.0,516500.0,580000.0
3234843,8308659,Bathrooms Full,2.0,2.0,516500.0,460000.0
3234843,8966609,Bathrooms Full,2.0,2.0,516500.0,400000.0
3234843,IR956400,Above Grade Finished Area,1526,1568,516500.0,417500.0
3234843,3929459,Bathrooms Full,2.0,2.0,516500.0,505000.0
3234843,IR956364,Above Grade Finished Area,1526,1428,516500.0,547500.0
3234843,1523555,Below Grade Finished Area,0.0,0.0,516500.0,546000.0
3234843,5123851,Above Grade Finished Area,1526,1652,516500.0,574900.0
3234843,5231971,Bathrooms Half,1.0,1.0,516500.0,555000.0
3234843,8660285,Garage Spaces,2.0,2.0,516500.0,605000.0
3234843,3513728,Above Grade Finished Area,1526,1688,516500.0,505000.0
3234843,8383513,Above Grade Finished Area,1526,1490,516500.0,465000.0
3234843,5730705,Below Grade Finished Area,0.0,0.0,516500.0,480000.0
3234843,IR955847,Lot Size Square Feet,6632.0,7000.0,516500.0,450000.0
3234843,8497234,Above Grade Finished Area,1526,1340,516500.0,380000.0
3234843,3714339,Bathrooms Full,2.0,2.0,516500.0,455000.0
3234843,7821402,Bathrooms Full,2.0,2.0,516500.0,420000.0
3234843,6719949,Above Grade Finished Area,1526,1560,516500.0,515000.0
3234843,7566507,Above Grade Finished Area,1526,1564,516500.0,490803.0
3234843,5888410,Below Grade Finished Area,0.0,0.0,516500.0,525000.0
3234843,2269467,Lot Size Square Feet,6632.0,7000.0,516500.0,475000.0
3234843,6242331,Above Grade Finished Area,1526,1672,516500.0,550000.0
3234843,5689489,Below Grade Finished Area,0.0,0.0,516500.0,478000.0
3234843,IR957161,Lot Size Square Feet,6632.0,7500.0,516500.0,462900.0
3234843,5960390,Lot Size Square Feet,6632.0,7500.0,516500.0,462900.0
3234843,1957981,Lot Size Square Feet,6632.0,7000.0,516500.0,450900.0
3234843,8496305,Bathrooms Full,2.0,2.0,516500.0,515000.0
3234843,1857476,Lot Size Square Feet,6632.0,7300.0,516500.0,450000.0
3234843,6321775,Below Grade Finished Area,0.0,0.0,516500.0,420000.0
3234843,8239606,Lot Size Square Feet,6632.0,7300.0,516500.0,465000.0
3234843,7531066,Bathrooms Full,2.0,2.0,516500.0,500000.0
3234843,8193556,Bathrooms Half,1.0,1.0,516500.0,605000.0
3234843,2858375,Bathrooms Full,2.0,2.0,516500.0,459000.0
3234843,IR956142,Bathrooms Full,2.0,2.0,516500.0,420000.0
3234843,1514568,Bathrooms Full,2.0,2.0,516500.0,420000.0
3234843,5450957,Below Grade Finished Area,0.0,0.0,516500.0,520000.0
3234843,6222411,Below Grade Finished Area,0.0,0.0,516500.0,500000.0
3234843,2272846,Below Grade Finished Area,0.0,0.0,516500.0,465000.0
3234843,4478531,Lot Size Square Feet,6632.0,7000.0,516500.0,515000.0
3234843,9800225,Above Grade Finished Area,1526,1690,516500.0,612000.0
3234843,1920110,Bathrooms Full,2.0,2.0,516500.0,475000.0
3234843,6604492,Lot Size Square Feet,6632.0,7350.0,516500.0,508000.0
3234843,7621259,Lot Size Square Feet,6632.0,7200.0,516500.0,495000.0
3234843,2554608,Lot Size Square Feet,6632.0,7000.0,516500.0,450000.0
3234843,6012757,Above Grade Finished Area,1526,1442,516500.0,545000.0
3234843,5568598,Lot Size Square Feet,6632.0,7000.0,516500.0,425000.0
3234843,IR957498,Bathrooms Full,2.0,2.0,516500.0,475000.0
3234843,7592535,Lot Size Square Feet,6632.0,7000.0,516500.0,497000.0
3234843,9855052,Bathrooms Full,2.0,2.0,516500.0,540000.0
3234843,7372725,Lot Size Square Feet,6632.0,7400.0,516500.0,430600.0
3234843,1689973,Below Grade Finished Area,0.0,0.0,516500.0,445000.0
3234843,4400621,Above Grade Finished Area,1526,1346,516500.0,525000.0
3234843,5743027,Below Grade Finished Area,0.0,0.0,516500.0,485000.0
3234843,4479980,Above Grade Finished Area,1526,1340,516500.0,445000.0
3234843,IR957588,Above Grade Finished Area,1526,1340,516500.0,449900.0
3234843,4083831,Above Grade Finished Area,1526,1715,516500.0,520000.0
3234843,4128049,Bathrooms Full,2.0,2.0,516500.0,445000.0
3234843,2858719,Bathrooms Full,2.0,2.0,516500.0,565000.0
3234843,3614088,Lot Size Square Feet,6632.0,6969.6,516500.0,514000.0
3234843,6582490,Lot Size Square Feet,6632.0,7500.0,516500.0,475000.0
3234843,9032924,Bathrooms Full,2.0,2.0,516500.0,532000.0
3234843,7785361,Lot Size Square Feet,6632.0,6200.0,516500.0,551000.0
3234843,IR958476,Lot Size Square Feet,6632.0,7500.0,516500.0,531000.0
3234843,3106109,Lot Size Square Feet,6632.0,7500.0,516500.0,531000.0
3234843,2417505,Below Grade Finished Area,0.0,0.0,516500.0,511000.0
3234843,7690104,Below Grade Finished Area,0.0,0.0,516500.0,523000.0
3234843,9623639,Below Grade Finished Area,0.0,0.0,516500.0,556500.0
3234843,7239634,Lot Size Square Feet,6632.0,7500.0,516500.0,492000.0
3234843,2057640,Lot Size Square Feet,6632.0,7000.0,516500.0,475000.0
3234843,6504391,Bathrooms Full,2.0,2.0,516500.0,471000.0
3234843,8056093,Bathrooms Half,1.0,1.0,516500.0,565000.0
3234843,4094648,Bathrooms Full,2.0,2.0,516500.0,440000.0
3234843,7029472,Bathrooms Full,2.0,2.0,516500.0,520000.0
3234843,3454886,Below Grade Finished Area,0.0,0.0,516500.0,460000.0
3234843,5477177,Bathrooms Full,2.0,2.0,516500.0,530000.0
3234843,7797453,Bathrooms Full,2.0,2.0,516500.0,546000.0
3234843,2903945,Below Grade Finished Area,0.0,0.0,516500.0,600000.0
3234843,IR960086,Lot Size Square Feet,6632.0,7455.0,516500.0,476000.0
3234843,6329970,Below Grade Finished Area,0.0,0.0,516500.0,593000.0
3234843,4737519,Lot Size Square Feet,6632.0,7500.0,516500.0,515000.0
3234843,9416095,Above Grade Finished Area,1526,1412,516500.0,558900.0
3234843,4428336,Lot Size Square Feet,6632.0,7140.0,516500.0,476000.0
3234843,5829037,Above Grade Finished Area,1526,1662,516500.0,510000.0
3234843,8139957,Above Grade Finished Area,1526,1688,516500.0,585000.0
3234843,8210308,Below Grade Finished Area,0.0,0.0,516500.0,560000.0
3234843,9305685,Lot Size Square Feet,6632.0,6438.0,516500.0,757000.0
3234843,IR960969,Below Grade Finished Area,0.0,0.0,516500.0,530000.0
3234843,7544212,Above Grade Finished Area,1526,1621,516500.0,560000.0
3234843,2664432,Below Grade Finished Area,0.0,0.0,516500.0,463000.0
3234843,3803356,Below Grade Finished Area,0.0,0.0,516500.0,535000.0
3234843,8671908,Lot Size Square Feet,6632.0,7000.0,516500.0,626000.0
3234843,2077952,Lot Size Square Feet,6632.0,6400.0,516500.0,505000.0
3234843,5110070,Lot Size Square Feet,6632.0,7000.0,516500.0,505000.0
3234843,9730226,Above Grade Finished Area,1526,1424,516500.0,502500.0
3234843,4685315,Lot Size Square Feet,6632.0,7300.0,516500.0,490000.0
3234843,5193954,Below Grade Finished Area,0.0,0.0,516500.0,540000.0
3234843,2620614,Bathrooms Half,1.0,1.0,516500.0,431500.0
3234843,4820257,Bathrooms Full,2.0,2.0,516500.0,460000.0
3234843,IR961487,Below Grade Finished Area,0.0,0.0,516500.0,621250.0
3234843,9509197,Below Grade Unfinished Area,815.0,797.0,516500.0,610000.0
3234843,7327211,Lot Size Square Feet,6632.0,7400.0,516500.0,510000.0
3234843,6385381,Lot Size Square Feet,6632.0,6646.0,516500.0,592500.0
3234843,3411931,Bathrooms Half,1.0,1.0,516500.0,677001.0
3234843,3865941,Bathrooms Full,2.0,2.0,516500.0,485000.0
